,doc_length
113548,1746
113549,814
113550,1258
113551,449
113552,3222
113553,2572
113554,3637
113555,525
113556,3812
113557,1794
113558,1161
113559,1446
113560,4076
113561,2239
113562,3144
113563,5299
113564,2857
113565,2505
113566,354
113567,1223
113568,1273
113569,2359
113570,3130
113571,1775
113572,2483
113573,1099
113574,1066
113575,4720
113576,2640
113577,2554
113578,2377
113579,1553
113580,1324
113581,835
113582,517
113583,3685
113584,1491
113585,4065
113586,3686
113587,2483
113588,3452
113589,3546
113590,4818
113591,5390
113592,2672
113593,1220
113594,1278
113595,1844
113596,1704
113597,4091
113598,2359
113599,3644
113600,2167
113601,4400
113602,919
113603,1066
113604,2845
113605,3546
113606,400
113607,4735
113608,2986
113609,1150
113610,473
113611,1406
113612,4008
113613,1179
113614,3685
113615,9628
113616,1611
113617,3250
113618,2254
113619,1392
113620,975
113621,2753
113622,5085
113623,1960
113624,7248
113625,2495
113626,2141
113627,3099
113628,622
113629,978
113630,2314
113631,3676
113632,2358
113633,2005
113634,2306
113635,1753
113636,7028
113637,2374
113638,3257
113639,2849
113640,2999
113641,4682
113642,3023
113643,3627
113644,2584
113645,454
113646,1408
113647,3058
113648,2884
113649,1672
113650,2005
113651,3154
113652,2482
113653,2537
113654,3600
113655,1208
113656,708
113657,1753
113658,1553
113659,3250
113660,1672
113661,1738
113662,653
113663,119
113664,830
113665,4844
113666,2563
113667,591
113668,1273
113669,531
113670,4947
113671,232
113672,1543
113673,531
113674,3192
113675,1720
113676,1408
113677,3089
113678,1222
113679,1970
113680,5179
113681,1033
113682,4076
113683,4590
113684,454
113685,3023
113686,1777
113687,4283
113688,2032
113689,2945
113690,1657
113691,3135
113692,843
113693,2852
113694,1775
113695,1738
113696,2322
113697,3523
113698,1200
113699,1409
113700,2761
113701,4791
113702,830
113703,1351
113704,2844
113705,785
113706,830
113707,782
113708,592
113709,1574
113710,4704
113711,703
113712,1796
113713,1672
113714,2478
113715,1661
113716,1721
113717,1406
113718,1392
113719,760
113720,3340
113721,3902
113722,966
113723,4324
113724,373
113725,5179
113726,3722
113727,4269
113728,1587
113729,4479
113730,6263
113731,3144
113732,2938
113733,3485
113734,1699
113735,1563
113736,1392
113737,3391
113738,1800
113739,432
113740,1758
113741,830
113742,2467
113743,5390
113744,989
113745,1246
113746,174
113747,5382
113748,347
113749,4014
113750,2872
113751,3640
113752,3190
113753,2799
113754,2674
113755,1698
113756,3656
113757,4179
113758,1775
113759,6231
113760,1245
113761,4082
113762,5956
113763,3970
113764,5886
113765,652
113766,2162
113767,668
113768,3429
113769,4392
113770,831
113771,1491
113772,1672
113773,1918
113774,2624
113775,652
113776,2512
113777,3322
113778,3636
113779,3877
113780,4342
113781,473
113782,1289
113783,1808
113784,4073
113785,653
113786,596
113787,3754
113788,1454
113789,4791
113790,1258
113791,966
113792,1101
113793,1772
113794,708
113795,3877
113796,3018
113797,1508
113798,2547
113799,785
113800,653
113801,2003
113802,1369
113803,2758
113804,3022
113805,548
113806,2484
113807,1654
113808,746
113809,1654
113810,2799
113811,1101
113812,3627
113813,3555
113814,966
113815,2254
113816,2926
113817,4298
113818,1342
113819,4673
113820,5886
113821,1938
113822,6428
113823,3798
113824,2758
113825,4066
113826,517
113827,1753
113828,805
113829,622
113830,4601
113831,2982
113832,1512
113833,237
113834,3429
113835,1065
113836,3569
113837,982
113838,1696
113839,785
113840,1508
113841,3507
113842,1512
113843,2676
113844,885
113845,6026
113846,1457
113847,4095
113848,1458
113849,2870
113850,2480
113851,2762
113852,432
113853,1987
113854,7031
113855,1721
113856,942
113857,2121
113858,3200
113859,934
113860,865
113861,354
113862,2808
113863,668
113864,2069
113865,2042
113866,2140
113867,1454
113868,3676
113869,4636
113870,1099
113871,4251
113872,934
113873,622
113874,5482
113875,3592
113876,1099
113877,968
113878,3636
113879,5886
113880,1018
113881,4082
113882,2748
113883,1286
113884,3193
113885,4043
113886,2005
113887,2474
113888,2439
113889,1500
113890,175
113891,2483
113892,1580
113893,726
113894,1508
113895,1373
113896,2451
113897,4516
113898,975
113899,2581
113900,3118
113901,5451
113902,3116
113903,4022
113904,4076
113905,1719
113906,1702
113907,3164
113908,915
113909,3226
113910,1223
113911,668
113912,4087
113913,1721
113914,1411
113915,2848
113916,586
113917,592
113918,4590
113919,404
113920,975
113921,1721
113922,2045
113923,3869
113924,3550
113925,3846
113926,2999
113927,3636
113928,2982
113929,1148
113930,1342
113931,1770
113932,2965
113933,3592
113934,2261
113935,1565
113936,3247
113937,2648
113938,3236
113939,2302
113940,5901
113941,6143
113942,2405
113943,5956
113944,1148
113945,2456
113946,1775
113947,3058
113948,3548
113949,730
113950,5299
113951,1006
113952,1651
113953,2418
113954,4014
113955,3562
113956,759
113957,3782
113958,1388
113959,2753
113960,2439
113961,2302
113962,2154
113963,1415
113964,3458
113965,1632
113966,1222
113967,1411
113968,968
113969,782
113970,1796
113971,2848
113972,1444
113973,683
113974,2674
113975,3226
113976,4046
113977,865
113978,5972
113979,3636
113980,1704
113981,1159
113982,2239
113983,388
113984,1553
113985,5390
113986,1758
113987,3798
113988,1066
113989,1395
113990,4617
113991,3600
113992,852
113993,1246
113994,2032
113995,2866
113996,1882
113997,5179
113998,3256
113999,2077
114000,1858
114001,3840
114002,1839
114003,708
114004,3154
114005,1065
114006,2439
114007,3475
114008,1654
114009,926
114010,3157
114011,5022
114012,1101
114013,5298
114014,347
114015,4623
114016,5672
114017,1512
114018,2294
114019,3846
114020,2872
114021,2467
114022,1087
114023,2259
114024,634
114025,663
114026,5482
114027,1388
114028,1698
114029,2965
114030,2467
114031,730
114032,3464
114033,4255
114034,1446
114035,5194
114036,475
114037,3335
114038,3627
114039,1553
114040,5387
114041,1148
114042,2482
114043,4774
114044,2127
114045,3171
114046,2480
114047,3807
114048,3196
114049,1587
114050,1417
114051,4367
114052,3555
114053,3970
114054,3627
114055,2916
114056,2857
114057,1987
114058,2006
114059,2780
114060,4008
114061,2639
114062,5314
114063,1920
114064,1415
114065,667
114066,674
114067,1140
114068,3754
114069,3398
114070,3714
114071,996
114072,1699
114073,2750
114074,1058
114075,3217
114076,1770
114077,1772
114078,2322
114079,1142
114080,2823
114081,151
114082,2777
114083,1661
114084,3902
114085,5565
114086,3434
114087,759
114088,5545
114089,3869
114090,6444
114091,2715
114092,992
114093,1456
114094,2340
114095,1289
114096,4066
114097,2579
114098,966
114099,3426
114100,3099
114101,3192
114102,3116
114103,3312
114104,1258
114105,4008
114106,1018
114107,2843
114108,4292
114109,1457
114110,1406
114111,5972
114112,746
114113,175
114114,6026
114115,915
114116,2867
114117,730
114118,6924
114119,2563
114120,5972
114121,805
114122,975
114123,653
114124,5390
114125,556
114126,936
114127,3089
114128,1858
114129,1512
114130,1270
114131,1100
114132,1427
114133,2015
114134,786
114135,709
114136,3468
114137,995
114138,950
114139,531
114140,910
114141,5390
114142,1289
114143,1409
114144,2193
114145,2802
114146,3592
114147,1051
114148,3589
114149,3578
114150,1306
114151,435
114152,1839
114153,885
114154,4636
114155,2254
114156,4179
114157,1361
114158,3578
114159,1388
114160,4642
114161,2777
114162,703
114163,1334
114164,3247
114165,4367
114166,884
114167,3041
114168,970
114169,4034
114170,2256
114171,921
114172,1698
114173,3028
114174,6428
114175,3153
114176,692
114177,742
114178,4659
114179,2120
114180,4962
114181,2926
114182,5085
114183,1621
114184,2467
114185,3241
114186,5085
114187,1361
114188,4629
114189,2849
114190,1550
114191,1417
114192,3485
114193,1920
114194,3028
114195,2467
114196,1698
114197,884
114198,4623
114199,1406
114200,1427
114201,2579
114202,1553
114203,2635
114204,2817
114205,4087
114206,1379
114207,3473
114208,2579
114209,2314
114210,3843
114211,3098
114212,2823
114213,782
114214,692
114215,2220
114216,1000
114217,3761
114218,2690
114219,1246
114220,2684
114221,2451
114222,4082
114223,3192
114224,2006
114225,2528
114226,1920
114227,1148
114228,599
114229,2841
114230,2332
114231,586
114232,4310
114233,2344
114234,461
114235,2341
114236,2003
114237,963
114238,2875
114239,2069
114240,725
114241,5298
114242,4369
114243,1753
114244,6263
114245,3157
114246,812
114247,1358
114248,2655
114249,2332
114250,703
114251,5886
114252,2042
114253,2076
114254,1408
114255,3459
114256,2006
114257,3638
114258,1351
114259,3970
114260,2003
114261,3429
114262,3016
114263,1839
114264,6364
114265,2216
114266,2748
114267,2794
114268,1237
114269,3798
114270,2446
114271,3578
114272,3843
114273,947
114274,1148
114275,3546
114276,785
114277,1752
114278,2482
114279,921
114280,1696
114281,473
114282,915
114283,942
114284,2280
114285,1753
114286,3824
114287,2239
114288,2259
114289,852
114290,1245
114291,2758
114292,622
114293,3028
114294,4128
114295,1248
114296,4791
114297,1409
114298,1796
114299,2154
114300,2687
114301,1024
114302,1220
114303,3961
114304,3840
114305,2433
114306,6444
114307,2538
114308,2844
114309,812
114310,6444
114311,1328
114312,2271
114313,2179
114314,1512
114315,1033
114316,2280
114317,3512
114318,884
114319,2361
114320,2261
114321,4022
114322,3398
114323,548
114324,2926
114325,1066
114326,2161
114327,4496
114328,2872
114329,3089
114330,531
114331,4629
114332,2907
114333,709
114334,4974
114335,449
114336,3473
114337,930
114338,3798
114339,5141
114340,1258
114341,1799
114342,3016
114343,2045
114344,1174
114345,531
114346,1256
114347,1600
114348,3397
114349,2684
114350,3540
114351,2042
114352,1246
114353,3798
114354,1211
114355,5545
114356,2758
114357,579
114358,970
114359,1427
114360,3846
114361,3144
114362,5299
114363,709
114364,3398
114365,1179
114366,2521
114367,4076
114368,1223
114369,1199
114370,1746
114371,4659
114372,3723
114373,1087
114374,3193
114375,3961
114376,2609
114377,1251
114378,1746
114379,1621
114380,1887
114381,1632
114382,2916
114383,3942
114384,3842
114385,1580
114386,4659
114387,1858
114388,4822
114389,1702
114390,790
114391,2244
114392,1000
114393,1770
114394,1100
114395,2406
114396,3099
114397,759
114398,982
114399,1019
114400,3192
114401,1925
114402,3589
114403,2848
114404,1340
114405,5565
114406,2439
114407,1018
114408,404
114409,1334
114410,1011
114411,449
114412,3429
114413,2556
114414,1388
114415,4014
114416,2216
114417,3193
114418,4345
114419,2395
114420,909
114421,3604
114422,1746
114423,3688
114424,2672
114425,902
114426,1960
114427,3931
114428,4629
114429,151
114430,3915
114431,5606
114432,5202
114433,1840
114434,1640
114435,4666
114436,5085
114437,509
114438,2162
114439,2990
114440,3632
114441,1456
114442,2495
114443,3604
114444,1587
114445,1621
114446,1823
114447,1000
114448,2926
114449,1379
114450,760
114451,3951
114452,7028
114453,484
114454,5672
114455,14668
114456,1361
114457,4183
114458,3008
114459,3468
114460,3016
114461,3107
114462,1682
114463,2528
114464,2820
114465,2875
114466,3569
114467,703
114468,785
114469,3226
114470,174
114471,1730
114472,4791
114473,3063
114474,5085
114475,2220
114476,2671
114477,2468
114478,1220
114479,2684
114480,1456
114481,970
114482,1400
114483,1200
114484,3459
114485,1444
114486,2781
114487,1011
114488,2820
114489,3066
114490,2334
114491,5390
114492,676
114493,650
114494,2403
114495,622
114496,735
114497,4345
114498,3723
114499,2799
114500,5565
114501,5390
114502,3318
114503,2591
114504,7687
114505,1514
114506,3592
114507,1799
114508,5141
114509,742
114510,1514
114511,5299
114512,3812
114513,1906
114514,5298
114515,653
114516,1597
114517,5565
114518,2562
114519,3644
114520,4345
114521,4367
114522,2037
114523,1973
114524,3196
114525,151
114526,2340
114527,3877
114528,1174
114529,2852
114530,1170
114531,2639
114532,3555
114533,1611
114534,760
114535,3065
114536,1563
114537,4516
114538,869
114539,2823
114540,4183
114541,4623
114542,3546
114543,1698
114544,587
114545,2747
114546,1588
114547,2584
114548,2333
114549,1511
114550,5972
114551,3369
114552,653
114553,2563
114554,3144
114555,3458
114556,3255
114557,3089
114558,8516
114559,2140
114560,1142
114561,3686
114562,4850
114563,2433
114564,1456
114565,2184
114566,1917
114567,3391
114568,3846
114569,2866
114570,5956
114571,3043
114572,3066
114573,2670
114574,5577
114575,4076
114576,5390
114577,2537
114578,2474
114579,6058
114580,1730
114581,2483
114582,4400
114583,1375
114584,975
114585,4833
114586,4599
114587,4623
114588,1179
114589,2872
114590,1746
114591,909
114592,726
114593,1328
114594,2648
114595,3429
114596,5387
114597,1220
114598,3512
114599,2184
114600,1406
114601,517
114602,2395
114603,3063
114604,1593
114605,2042
114606,3192
114607,1699
114608,759
114609,1256
114610,3154
114611,3761
114612,1567
114613,3753
114614,5141
114615,2401
114616,1273
114617,4116
114618,709
114619,4324
114620,1334
114621,2294
114622,3417
114623,4345
114624,6231
114625,1344
114626,708
114627,1251
114628,1018
114629,1018
114630,4516
114631,449
114632,3452
114633,2547
114634,968
114635,1704
114636,1654
114637,3653
114638,1277
114639,3676
114640,2581
114641,879
114642,2761
114643,3028
114644,4601
114645,4400
114646,2505
114647,2239
114648,1896
114649,727
114650,2088
114651,4228
114652,499
114653,3157
114654,2886
114655,3798
114656,2491
114657,918
114658,725
114659,2937
114660,757
114661,2609
114662,1073
114663,2495
114664,5390
114665,1018
114666,3842
114667,989
114668,2999
114669,6026
114670,1758
114671,2200
114672,4808
114673,782
114674,5390
114675,710
114676,624
114677,3328
114678,2982
114679,2596
114680,2154
114681,1087
114682,4324
114683,970
114684,1973
114685,2483
114686,1314
114687,2468
114688,3144
114689,2758
114690,941
114691,830
114692,1358
114693,556
114694,622
114695,1328
114696,7248
114697,1220
114698,9081
114699,1456
114700,3589
114701,1621
114702,2455
114703,2190
114704,3196
114705,3523
114706,2748
114707,2406
114708,1587
114709,2003
114710,2314
114711,2483
114712,2672
114713,9628
114714,2167
114715,2972
114716,1993
114717,2340
114718,4518
114719,2491
114720,3798
114721,1415
114722,1018
114723,3592
114724,2018
114725,1142
114726,2333
114727,3063
114728,2005
114729,1427
114730,1920
114731,4138
114732,4087
114733,4022
114734,1970
114735,2945
114736,1508
114737,2837
114738,814
114739,2403
114740,2244
114741,3852
114742,3693
114743,1738
114744,1347
114745,3226
114746,764
114747,1406
114748,3970
114749,1840
114750,2482
114751,1324
114752,4116
114753,5085
114754,5298
114755,1819
114756,4034
114757,786
114758,1278
114759,805
114760,974
114761,3328
114762,2639
114763,1808
114764,2579
114765,3065
114766,400
114767,531
114768,201
114769,1639
114770,2537
114771,1208
114772,2843
114773,2799
114774,2780
114775,3023
114776,1702
114777,3562
114778,1659
114779,3444
114780,1563
114781,4971
114782,1514
114783,2990
114784,2867
114785,3555
114786,509
114787,1022
114788,1256
114789,2799
114790,6887
114791,2761
114792,594
114793,1800
114794,3426
114795,3682
114796,843
114797,5390
114798,3066
114799,3028
114800,2069
114801,3398
114802,2244
114803,3301
114804,1220
114805,1256
114806,151
114807,2886
114808,1796
114809,975
114810,2908
114811,975
114812,1456
114813,884
114814,2575
114815,2239
114816,3146
114817,1033
114818,2591
114819,3236
114820,785
114821,3216
114822,622
114823,3382
114824,691
114825,4073
114826,1358
114827,3696
114828,3632
114829,5387
114830,4430
114831,3951
114832,3458
114833,1910
114834,2750
114835,2220
114836,1379
114837,599
114838,4682
114839,4783
114840,2259
114841,4368
114842,3485
114843,3023
114844,1006
114845,1411
114846,2314
114847,2482
114848,1256
114849,1415
114850,2844
114851,1972
114852,6444
114853,599
114854,2726
114855,3376
114856,1223
114857,287
114858,4459
114859,703
114860,1157
114861,1199
114862,975
114863,3429
114864,2467
114865,7248
114866,2216
114867,1117
114868,2837
114869,1796
114870,2579
114871,3180
114872,4974
114873,1253
114874,2003
114875,3452
114876,3255
114877,760
114878,1917
114879,785
114880,4014
114881,1714
114882,910
114883,3262
114884,1799
114885,2583
114886,2184
114887,2972
114888,2872
114889,2799
114890,4742
114891,3236
114892,3688
114893,2446
114894,3099
114895,2333
114896,1906
114897,1831
114898,4066
114899,1459
114900,4283
114901,1895
114902,843
114903,1406
114904,3071
114905,2184
114906,2259
114907,2758
114908,473
114909,5482
114910,2439
114911,1831
114912,4324
114913,3546
114914,936
114915,1704
114916,6026
114917,1392
114918,3812
114919,2875
114920,599
114921,3335
114922,2635
114923,2596
114924,509
114925,1612
114926,1000
114927,3217
114928,2000
114929,898
114930,3226
114931,3459
114932,3429
114933,926
114934,7031
114935,1794
114936,2512
114937,4342
114938,785
114939,3382
114940,3256
114941,2758
114942,586
114943,4019
114944,2261
114945,1223
114946,1673
114947,2333
